2theta,intensity,temperature,number,best_fit
2.165,0.0013544782436932105,500.0,10,0.0013742359436752902
2.175,0.0015802246176420788,500.0,10,0.0013504154443959651
2.185,0.0021445905525142497,500.0,10,0.0013286718195902754
2.195,0.0019188441785653815,500.0,10,0.0013087618589846975
2.205,0.0016366612111292959,500.0,10,0.0012903798137516224
2.2150000000000003,0.0015802246176420788,500.0,10,0.0012731808443412831
2.225,0.0012416050567187764,500.0,10,0.001256805117020858
2.2350000000000003,0.0013544782436932105,500.0,10,0.0012409009612075563
2.245,0.0010722952762571248,500.0,10,0.0012251456883016292
2.255,0.0012416050567187764,500.0,10,0.0012092629351251134
2.265,0.0014673514306676448,500.0,10,0.0011930357084328539
2.275,0.0018059709915909474,500.0,10,0.0011763146471131798
2.285,0.0009029854957954737,500.0,10,0.0011590213617777958
2.295,0.001015858682769908,500.0,10,0.001141147035393023
2.305,0.0011851684632315593,500.0,10,0.0011227467544222187
2.315,0.0013544782436932105,500.0,10,0.0011039302726216591
2.325,0.0009594220892826908,500.0,10,0.0010848500787708892
2.335,0.001015858682769908,500.0,10,0.0010656877397175071
2.345,0.0009594220892826908,500.0,10,0.0010466395205025749
2.355,0.0008465489023082566,500.0,10,0.0010279022478018552
2.365,0.0009594220892826908,500.0,10,0.0010096602891286098
2.375,0.0011851684632315593,500.0,10,0.0009920743789100753
2.3850000000000002,0.0015802246176420788,500.0,10,0.000975272846518228
2.395,0.0009029854957954737,500.0,10,0.0009593456045896338
2.4050000000000002,0.0008465489023082566,500.0,10,0.0009443410526557877
2.415,0.0010722952762571248,500.0,10,0.0009302658546220543
2.4250000000000003,0.000564365934872171,500.0,10,0.0009170873708425301
2.435,0.0008465489023082566,500.0,10,0.0009047383761403083
2.4450000000000003,0.0012416050567187764,500.0,10,0.0008931235812217605
2.455,0.0009594220892826908,500.0,10,0.000882127400799381
2.4650000000000003,0.0007336757153338224,500.0,10,0.0008716223787726007
2.475,0.0009029854957954737,500.0,10,0.0008614776877027179
2.4850000000000003,0.000507929341384954,500.0,10,0.0008515671628307673
2.495,0.0009029854957954737,500.0,10,0.0008417764043280729
2.5050000000000003,0.0009594220892826908,500.0,10,0.0008320085781949606
2.515,0.001015858682769908,500.0,10,0.000822188658214049
2.525,0.0006772391218466052,500.0,10,0.0008122659703097896
2.535,0.0007901123088210394,500.0,10,0.0008022150185065415
2.545,0.000507929341384954,500.0,10,0.0007920346810968548
2.555,0.0006208025283593882,500.0,10,0.0007817459604531903
2.565,0.0006208025283593882,500.0,10,0.0007713885453959678
2.575,0.001015858682769908,500.0,10,0.0007610164980356648
2.585,0.0006772391218466052,500.0,10,0.00075069340607807
2.595,0.001015858682769908,500.0,10,0.0007404873468844739
2.605,0.0006208025283593882,500.0,10,0.0007304659927568135
2.615,0.0007901123088210394,500.0,10,0.0007206921508675814
2.625,0.0009594220892826908,500.0,10,0.0007112199798349995
2.6350000000000002,0.0006208025283593882,500.0,10,0.000702092062659023
2.645,0.0008465489023082566,500.0,10,0.0006933374473896497
2.6550000000000002,0.000507929341384954,500.0,10,0.0006849706972817677
2.665,0.0006208025283593882,500.0,10,0.0006769919257648053
2.6750000000000003,0.0006772391218466052,500.0,10,0.0006693877322108412
2.685,0.0008465489023082566,500.0,10,0.0006621329053420665
2.6950000000000003,0.0006772391218466052,500.0,10,0.0006551927243958569
2.705,0.0006772391218466052,500.0,10,0.000648525665117731
2.7150000000000003,0.00045149274789773686,500.0,10,0.0006420863085706797
2.725,0.0006772391218466052,500.0,10,0.0006358282550273458
2.7350000000000003,0.0007336757153338224,500.0,10,0.0006297068614566915
2.745,0.00045149274789773686,500.0,10,0.000623681647307
2.7550000000000003,0.0003950561544105197,500.0,10,0.0006177182469475816
2.765,0.000507929341384954,500.0,10,0.0006117898255316799
2.775,0.000507929341384954,500.0,10,0.0006058779153863413
2.785,0.00045149274789773686,500.0,10,0.0005999726696415471
2.795,0.00045149274789773686,500.0,10,0.000594072566274097
2.805,0.0006772391218466052,500.0,10,0.0005881836270560135
2.815,0.000564365934872171,500.0,10,0.0005823182405489269
2.825,0.0002821829674360855,500.0,10,0.0005764936953061958
2.835,0.0006208025283593882,500.0,10,0.0005707305384226309
2.845,0.000507929341384954,500.0,10,0.0005650508756344546
2.855,0.000564365934872171,500.0,10,0.0005594767229273791
2.865,0.000564365934872171,500.0,10,0.0005540285070715674
2.875,0.000507929341384954,500.0,10,0.0005487237949858886
2.8850000000000002,0.00045149274789773686,500.0,10,0.000543576310855539
2.895,0.000564365934872171,500.0,10,0.0005385952770873701
2.9050000000000002,0.0006208025283593882,500.0,10,0.0005337850920653479
2.915,0.0003950561544105197,500.0,10,0.0005291453357251028
2.9250000000000003,0.00045149274789773686,500.0,10,0.0005246710744638359
2.935,0.000507929341384954,500.0,10,0.0005203534208404491
2.9450000000000003,0.0006772391218466052,500.0,10,0.0005161802916018823
2.955,0.00045149274789773686,500.0,10,0.0005121373001771449
2.9650000000000003,0.00045149274789773686,500.0,10,0.0005082087169787058
2.975,0.00022574637394886843,500.0,10,0.0005043784324178281
2.9850000000000003,0.0003386195609233026,500.0,10,0.0005006308630006419
2.995,0.00022574637394886843,500.0,10,0.0004969517495486453
3.0050000000000003,0.0003950561544105197,500.0,10,0.0004933288076634379
3.015,0.000564365934872171,500.0,10,0.000489752203135668
3.025,0.0003386195609233026,500.0,10,0.0004862148381716908
3.035,0.00011287318697443421,500.0,10,0.00048271244721028285
3.045,0.0002821829674360855,500.0,10,0.00047924351295112
3.055,0.0003950561544105197,500.0,10,0.0004758090233743516
3.065,0.0003950561544105197,500.0,10,0.00047241209851593094
3.075,0.0002821829674360855,500.0,10,0.00046905752127239747
3.085,0.0002821829674360855,500.0,10,0.0004657512094182391
3.095,0.0003386195609233026,500.0,10,0.00046249966637725574
3.105,0.000507929341384954,500.0,10,0.00045930944629875807
3.115,0.000507929341384954,500.0,10,0.00045618666498074465
3.125,0.0007336757153338224,500.0,10,0.00045313658258077196
3.1350000000000002,0.0003386195609233026,500.0,10,0.00045016327734879145
3.145,0.0001693097804616513,500.0,10,0.00044726942231682737
3.1550000000000002,0.00005643659348721711,500.0,10,0.0004444561694919463
3.165,0.0003950561544105197,500.0,10,0.0004417231390857534
3.1750000000000003,0.0002821829674360855,500.0,10,0.0004390685050758358
3.185,0.0003950561544105197,500.0,10,0.00043648916324818247
3.1950000000000003,0.0003386195609233026,500.0,10,0.00043398096403535967
3.205,0.000564365934872171,500.0,10,0.00043153899006253085
3.2150000000000003,0.0002821829674360855,500.0,10,0.0004291578573627421
3.225,0.0003950561544105197,500.0,10,0.0004268320196527515
3.2350000000000003,0.0001693097804616513,500.0,10,0.0004245560567208103
3.245,0.0003386195609233026,500.0,10,0.0004223249306551428
3.2550000000000003,0.0003950561544105197,500.0,10,0.00042013419707991517
3.265,0.0002821829674360855,500.0,10,0.0004179801624834074
3.2750000000000004,0.0001693097804616513,500.0,10,0.00041585998283615657
3.285,0.0003386195609233026,500.0,10,0.0004137717027336646
3.295,0.0003386195609233026,500.0,10,0.0004117142380169449
3.305,0.00045149274789773686,500.0,10,0.00040968730802425784
3.315,0.00011287318697443421,500.0,10,0.00040769132615872097
3.325,0.00045149274789773686,500.0,10,0.0004057272592238987
3.335,0.00045149274789773686,500.0,10,0.00040379646694360536
3.345,0.0002821829674360855,500.0,10,0.0004019005332567456
3.355,0.0003950561544105197,500.0,10,0.0004000411004246163
3.365,0.0001693097804616513,500.0,10,0.00039821971580707545
3.375,0.00005643659348721711,500.0,10,0.0003964376994858489
3.3850000000000002,0.0003950561544105197,500.0,10,0.0003946960388865798
3.395,0.00011287318697443421,500.0,10,0.00039299531433316826
3.4050000000000002,0.00022574637394886843,500.0,10,0.0003913356572123285
3.415,0.0003950561544105197,500.0,10,0.0003897167402755133
3.4250000000000003,0.00022574637394886843,500.0,10,0.0003881377976821716
3.435,0.0003950561544105197,500.0,10,0.0003865976707898288
3.4450000000000003,0.0002821829674360855,500.0,10,0.0003850948744911686
3.455,0.00022574637394886843,500.0,10,0.0003836276781236739
3.4650000000000003,0.00022574637394886843,500.0,10,0.0003821941946413048
3.475,0.00005643659348721711,500.0,10,0.00038079247181980515
3.4850000000000003,0.0002821829674360855,500.0,10,0.0003794205797237495
3.495,0.00005643659348721711,500.0,10,0.0003780766894312472
3.5050000000000003,0.0003386195609233026,500.0,10,0.0003767591390150814
3.515,0.0002821829674360855,500.0,10,0.0003754664839333071
3.5250000000000004,0.0003386195609233026,500.0,10,0.00037419753020294963
3.535,0.00011287318697443421,500.0,10,0.00037295134993595863
3.545,0.0001693097804616513,500.0,10,0.0003717272799346893
3.555,0.0003386195609233026,500.0,10,0.00037052490501405757
3.565,0.0002821829674360855,500.0,10,0.0003693440284938525
3.575,0.00045149274789773686,500.0,10,0.00036818463285791307
3.585,0.0003386195609233026,500.0,10,0.00036704683389419143
3.595,0.00005643659348721711,500.0,10,0.0003659308317139719
3.605,0.0002821829674360855,500.0,10,0.0003648368619166288
3.615,0.00011287318697443421,500.0,10,0.00036376514984699153
3.625,0.0001693097804616513,500.0,10,0.00036271587042296434
3.6350000000000002,0.0001693097804616513,500.0,10,0.0003616891154347751
3.645,0.0003386195609233026,500.0,10,0.00036068486957963487
3.6550000000000002,0.00022574637394886843,500.0,10,0.0003597029958415606
3.665,0.0002821829674360855,500.0,10,0.0003587432301975804
3.6750000000000003,0.00022574637394886843,500.0,10,0.0003578051850644225
3.685,0.00011287318697443421,500.0,10,0.0003568883604230144
3.6950000000000003,0.0001693097804616513,500.0,10,0.00035599216119239934
3.705,0.0003950561544105197,500.0,10,0.0003551159191814836
3.7150000000000003,0.00005643659348721711,500.0,10,0.0003542589178296593
3.725,0.0001693097804616513,500.0,10,0.0003534204179507413
3.7350000000000003,0.00022574637394886843,500.0,10,0.0003525996828068991
3.745,0.00011287318697443421,500.0,10,0.0003517960010429469
3.7550000000000003,0.00011287318697443421,500.0,10,0.0003510087062850845
3.765,0.00022574637394886843,500.0,10,0.00035023719252838965
3.7750000000000004,0.00011287318697443421,500.0,10,0.0003494809247798294
3.785,0.0001693097804616513,500.0,10,0.0003487394447651393
3.795,0.0002821829674360855,500.0,10,0.0003480123718278775
3.805,0.00011287318697443421,500.0,10,0.0003472993994295409
3.815,0.00022574637394886843,500.0,10,0.00034660028788784173
3.825,0.0001693097804616513,500.0,10,0.00034591485415692977
3.835,0.00011287318697443421,500.0,10,0.00034524295955457864
3.845,0.0001693097804616513,500.0,10,0.0003445844963772407
3.855,0.0002821829674360855,500.0,10,0.0003439393743187714
3.865,0.00022574637394886843,500.0,10,0.0003433075075300026
3.875,0.0001693097804616513,500.0,10,0.0003426888030344057
3.8850000000000002,0.0002821829674360855,500.0,10,0.00034208315106154416
3.895,0.00011287318697443421,500.0,10,0.0003414904176874241
3.9050000000000002,0.00011287318697443421,500.0,10,0.00034091043999172967
3.915,0.0,500.0,10,0.00034034302376777405
3.9250000000000003,0.0002821829674360855,500.0,10,0.0003397879436621291
3.935,0.00005643659348721711,500.0,10,0.00033924494548541543
3.9450000000000003,0.00011287318697443421,500.0,10,0.00033871375032958507
3.955,0.0001693097804616513,500.0,10,0.0003381940600538795
3.9650000000000003,0.0001693097804616513,500.0,10,0.00033768556366246957
3.975,0.00005643659348721711,500.0,10,0.0003371879440908159
3.9850000000000003,0.00011287318697443421,500.0,10,0.0003367008849076329
3.995,0.00011287318697443421,500.0,10,0.00033622367467228795
0.205,0.167020174616485,650.0,13,0.404953170841876
0.215,0.18615893059734623,650.0,13,0.4239157434367428
0.22499999999999998,0.19735608937996352,650.0,13,0.4427955049764828
0.235,0.21432447097124255,650.0,13,0.46158626450810475
0.245,0.24347654515858536,650.0,13,0.480284940720149
0.255,0.2686824840921423,650.0,13,0.49888815933308117
0.265,0.3037537611601638,650.0,13,0.5173922226178367
0.275,0.3394662852069255,650.0,13,0.5357930748309733
0.285,0.3809007053716767,650.0,13,0.5540862625364188
0.295,0.41873427711734823,650.0,13,0.5722668889168075
0.305,0.4600207172100824,650.0,13,0.59032956098726
0.315,0.5208405268090565,650.0,13,0.6082683283872936
0.32499999999999996,0.5584767917920388,650.0,13,0.6260766121290483
0.33499999999999996,0.5925615350466138,650.0,13,0.6437471213042655
0.345,0.6080994426083954,650.0,13,0.6612717552747908
0.355,0.6349331623341391,650.0,13,0.6786414882596441
0.365,0.6526414442855029,650.0,13,0.6958462324423859
0.375,0.6825334188329306,650.0,13,0.7128746746957015
0.385,0.7033492822966508,650.0,13,0.7297140806728334
0.395,0.7303309820944113,650.0,13,0.7463500582313711
0.405,0.7396043999408081,650.0,13,0.7627662697688635
0.415,0.7604202634045282,650.0,13,0.7789440798248876
0.425,0.7779312385932028,650.0,13,0.7948621198958761
0.435,0.7998322892517141,650.0,13,0.810495746308427
0.44499999999999995,0.8261234153800622,650.0,13,0.8258163584418644
0.45499999999999996,0.8414640161791547,650.0,13,0.8407905324195324
0.46499999999999997,0.8618852661174963,650.0,13,0.8553789077981958
0.475,0.8810733487890299,650.0,13,0.8695347389220022
0.485,0.8994722044098062,650.0,13,0.8832019838547303
0.495,0.917624426577221,650.0,13,0.8963127445095322
0.505,0.9400680708331278,650.0,13,0.9087837787352545
0.515,0.9493414886795245,650.0,13,0.9205116558559925
0.525,0.9807625906377941,650.0,13,0.9313658800955212
0.535,0.9838208454594782,650.0,13,0.9411788835155556
0.545,0.9771617422187147,650.0,13,0.9497310384330726
0.555,1.0,650.0,13,0.9567274428587091
0.565,0.9997533665466385,650.0,13,0.9617605022825974
0.575,0.9956592512208357,650.0,13,0.9642466670245884
0.585,0.9597494204113847,650.0,13,0.9633131150375474
0.595,0.9389335569476644,650.0,13,0.9575802993205662
0.605,0.9139742514674691,650.0,13,0.9447132738014992
0.615,0.8445222710008385,650.0,13,0.9204836958614117
0.625,0.7979085483154935,650.0,13,0.8775256635690797
0.635,0.6932373107088247,650.0,13,0.8083743416943715
0.645,0.6137226853450403,650.0,13,0.7140178713316643
0.655,0.5466383860306813,650.0,13,0.6015992881905107
0.665,0.47062595570463184,650.0,13,0.4851228527666987
0.675,0.3970305332215262,650.0,13,0.383191055690238
0.6849999999999999,0.3410447393084398,650.0,13,0.3086614770025262
0.695,0.28022492970946583,650.0,13,0.26211580641149895
0.705,0.23361120702412078,650.0,13,0.23543151830789866
0.715,0.20386721254871012,650.0,13,0.2189920359525968
0.725,0.18315000246633456,650.0,13,0.20582776683537074
0.735,0.1752577319587629,650.0,13,0.19226179372216534
0.745,0.1730380308785084,650.0,13,0.17707479378506555
0.755,0.16391259310412867,650.0,13,0.1605056178749893
0.765,0.16297538598135453,650.0,13,0.14348833180481288
0.775,0.15888127065555174,650.0,13,0.12714017763210858
0.7849999999999999,0.14502047057662903,650.0,13,0.11243955380772185
0.7949999999999999,0.12953188970551968,650.0,13,0.10004765972559646
0.8049999999999999,0.11414196221575496,650.0,13,0.09024452930131509
0.815,0.10121836925960638,650.0,13,0.08295334534378969
0.825,0.0867656488926158,650.0,13,0.0778230649746247
0.835,0.07739357766487448,650.0,13,0.07433760653116127
0.845,0.06506190499679378,650.0,13,0.07192412295605907
0.855,0.059586642332165936,650.0,13,0.07004186940882477
0.865,0.05761357470527303,650.0,13,0.06824319714707598
0.875,0.05273023232871307,650.0,13,0.06620620928615037
0.885,0.053914072904848814,650.0,13,0.06374337516362334
0.895,0.05781088146796232,650.0,13,0.06079225596338465
0.905,0.05869876190006413,650.0,13,0.057394478378289863
0.9149999999999999,0.0566763675824989,650.0,13,0.053668221393079515
0.9249999999999999,0.055492527006363146,650.0,13,0.04977842382003376
0.9349999999999999,0.05534454693434618,650.0,13,0.04590797571024802
0.945,0.05243427218467913,650.0,13,0.04223236920106987
0.955,0.0476002564987915,650.0,13,0.03889958358605973
0.965,0.04542988210920929,650.0,13,0.03601628813856313
0.975,0.03891875894046269,650.0,13,0.03364073708589253
0.985,0.033591476347851826,650.0,13,0.031782037496197374
0.995,0.031865042174320526,650.0,13,0.030404865612138635
1.0050000000000001,0.02643910620036502,650.0,13,0.029438267631480487
1.0150000000000001,0.02362748483204262,650.0,13,0.028786957164458078
1.0250000000000001,0.02254229763725152,650.0,13,0.028343520028500477
1.0350000000000001,0.019336062743550538,650.0,13,0.028000122203305878
1.045,0.020371923247669316,650.0,13,0.027658626373172478
1.055,0.020569230010358607,650.0,13,0.027238387262233817
1.065,0.021210476989098802,650.0,13,0.02668135637272992
1.075,0.020914516845064866,650.0,13,0.025954442125407564
1.085,0.02333152468800868,650.0,13,0.025049321380957685
1.095,0.023726138213387267,650.0,13,0.023980078592811684
1.105,0.02436738519212746,650.0,13,0.02277916478898304
1.115,0.02096384353573719,650.0,13,0.0214922293120085
1.125,0.023380851378681004,650.0,13,0.0201723916258459
1.135,0.021111823607754158,650.0,13,0.018874495543872983
